yard free of the spot 43
yard gate in the great 220
yard line in the last 42
yard line in the third 159
yard line to the goal 52
yard most of the time 187
yard were to be seen 61
yard work to be done 96
years ahead is to work 135
years ahead of my time 881
years ahead of the best 44
years ahead of the boys 149
years ahead of the date 205
years ahead of the game 281
years ahead of the most 155
years ahead of the next 53
years ahead of the other 280
years ahead of the pack 98
years ahead of the rest 1234
years ahead of the time 1262
years ahead of the west 204
years ahead of us will 90
years away at the time 82
years back at the time 41
years back in the days 56
years back in the early 90
years back in the late 59
years back in the north 40
years back in the past 681
years back in the wide 59
years back to the days 62
years back to the time 113
years been at the heart 57
years been by no means 42
years been of the most 43
years came in the form 58
years came to the fore 47
years come to be seen 43
years come to the fore 50
years down to the time 221
years dust in the dust 62
years ending in the late 43
years ending in the same 195
years ending in the spring 41
years ending on the date 395
years ending on the last 89
years even in the best 55
years even in the face 58
years even in the most 129
years gone by we have 61
years half of it will 43
years have by no means 247
years here in the early 67
years just at the time 56
years just to be able 63
years leading to the great 95
years leading up to pearl 131
years leading up to their 250
years leading up to these 70
years leading up to your 44
years leads me to think 43
years left in my life 59
years left in the lease 41
years left in the life 40
years left on the lease 415
years lies in the fact 208
years living in the city 105
years living in the home 44
years living in the same 142
years living on the edge 44
years making up my mind 78
years many of the best 126
years many of the great 61
years many of the leading 232
years many of the more 191
years many of the most 567
years many of the same 67
years many of the young 44
years many of us have 358
years more at the most 48
years more at the same 137
years more in the same 71
years more in the sort 52
years more of the same 218
years more on the other 44
years more on the same 75
years most of my time 66
years most of the best 47
years most of the great 77
years most of the land 100
years most of the leading 120
years most of the other 198
years most of the time 98
years most of the work 102
years most of the young 64
years most of us have 175
years much of my time 47
years much of the best 52
years much of the land 98
years much of the time 45
years much of the work 160
years must be at least 105
years must be by deed 195
years nothing of the kind 71
years only in the case 48
years only to be told 44
years past by the name 44
years past is an evil 51
years past on the high 45
years past or to come 110
years prior to my birth 90
years prior to my coming 155
years prior to my seeing 55
years prior to the acts 41
years prior to the anglo 98
years prior to the base 193
years prior to the birth 974
years prior to the book 69
years prior to the bringing 126
years prior to the case 61
years prior to the coming 492
years prior to the coup 114
years prior to the data 43
years prior to the date 9565
years prior to the early 105
years prior to the fall 292
years prior to the filing 11017
years prior to the film 59
years prior to the fire 219
years prior to the full 62
years prior to the gold 43
years prior to the great 1493
years prior to the gulf 92
years prior to the hearing 243
years prior to the june 41
years prior to the last 584
years prior to the late 213
years prior to the loss 131
years prior to the main 74
years prior to the making 512
years prior to the most 232
years prior to the move 93
years prior to the nazi 203
years prior to the next 96
years prior to the other 67
years prior to the peace 43
years prior to the plan 122
years prior to the rise 202
years prior to the said 81
years prior to the sale 1590
years prior to the same 40
years prior to the spring 53
years prior to the suit 188
years prior to the taking 294
years prior to the test 89
years prior to the third 146
years prior to the time 8843
years prior to the trial 817
years prior to the turn 293
years prior to the union 228
years prior to the work 96
years prior to the years 77
years raking in the dust 102
years rose to the rank 94
years seem to be more 137
years some of the best 863
years some of the great 79
years some of the leading 135
years some of the more 550
years some of the most 2269
years some of the other 45
years some of the young 43
years some of us have 247
years such as the early 40
years tend to be less 45
years tend to be more 253
years there in the early 65
years there is at least 66
years there is no clear 64
years there is no more 158
years there is no need 112
years there is no other 53
years there is no rain 82
years there is no sign 72
years there is no such 49
years three of the most 42
years trying to do just 58
years went by he came 58
years went by he grew 119
years went by so fast 83
years went by the name 75
years went on he came 63
years went on he grew 112
years went on it grew 67
years were by no means 1384
years were in the early 51
years were in the form 53
years were in the late 73
years were in the main 209
years were in the range 43
years were in the same 58
years were of the most 50
years were of the same 84
years were so in fact 71
years were to be among 77
years were to be free 41
years were to be full 42
years were to be kept 65
years were to be made 89
years were to be ones 48
years were to be paid 69
years were to be seen 90
years were to be sent 45
years were to be used 71
years were to be years 72
years what do we find 46
years when he is most 81
years when it is most 71
years wide of the mark 51
years will be as good 54
years will be as great 50
years will be at least 175
years will be no less 47
years will be no more 122
years will be of great 92
years will be the best 137
years will be the great 53
years will be the last 44
years will be the most 763
years will be the only 46
years will be the same 418
years will be the time 53
years will be the years 64
years will be to find 70
years will he be coming 50
years will we be able 61
years young at the time 55
yell from the foe rose 53
young back to the nest 87
young bees in the hive 77
young bird in the bush 51
young bird in the nest 304
young born in the same 41
young boys at the time 121
young boys in the back 42
young boys in the same 50
young boys in the town 56
young boys of the same 63
young boys of the town 132
young boys on the road 45
young cats in the dusk 76
young chap by the name 154
young city of the west 57
young cock of the north 49
young cock of the walk 66
young colt by the side 46
young days to the late 64
young dick of the dale 55
young dogs of the same 75
young eagle of the west 113
young face of the girl 53
young face to the other 196
young fish of the same 49
young folk in the same 61
young folk of the town 60
young giant of the west 1102
young girl at the desk 85
young girl at the door 111
young girl at the other 56
young girl at the piano 78
young girl at the same 50
young girl at the time 2256
young girl by the hand 924
young girl by the name 860
young girl in the back 210
young girl in the blue 52
young girl in the city 153
young girl in the early 156
young girl in the face 74
young girl in the film 56
young girl in the full 43
young girl in the home 105
young girl in the last 51
young girl in the late 65
young girl in the next 96
young girl in the park 61
young girl in the room 116
young girl in the same 124
young girl in the south 40
young girl in the spring 44
young girl in the third 43
young girl in the throes 69
young girl in the town 80
young girl is in love 113
young girl is the only 41
young girl is to have 49
young girl of no more 218
young girl of the most 68
young girl of the name 127
young girl of the past 40
young girl of the same 244
young girl of the time 42
young girl of the town 69
young girl on the beach 82
young girl on the farm 48
young girl on the left 123
young girl on the other 151
young girl on the road 52
young girl on the same 66
young girl to be seen 60
young girl to be sent 46
young girl to go into 56
young girl to the dark 55
young heir of the great 64
young hero as he went 89
young hero of the book 110
young hero of the film 60
young hero of the play 81
young hero of the tale 72
young lads of the town 46
young lady at my side 57
young lady at the ball 107
young lady at the blue 56
young lady at the desk 371
young lady at the door 145
young lady at the last 78
young lady at the next 136
young lady at the other 166
young lady at the piano 108
young lady at the post 291
young lady at the same 65
young lady at the time 205
young lady by the hand 172
young lady by the name 1863
young lady by the time 62
young lady in my life 97
young lady in the back 274
young lady in the blue 152
young lady in the case 304
young lady in the city 237
young lady in the cloth 49
young lady in the dark 40
young lady in the dining 118
young lady in the face 187
young lady in the furs 42
young lady in the hall 110
young lady in the land 219
young lady in the last 83
young lady in the most 169
young lady in the next 207
young lady in the other 88
young lady in the pink 87
young lady in the riding 195
young lady in the room 527
young lady in the same 268
young lady in the shop 140
young lady in the third 44
young lady in the town 151
young lady in the very 206
young lady in the wood 79
young lady is as mild 51
young lady is at least 67
young lady is in love 92
young lady is my ward 41
young lady is the only 59
young lady of as good 68
young lady of so much 105
young lady of the best 64
