bear meekly 59 being something 73
being darker 57 big stared 45
bring notice 60 bring lively 128
bring effect 76 but clothes 48
but degree 74 but little 42
but spirit 55 but inside 134
but almost 108 but taught 75
but without 46 but should 52
but failed 65 but thought 56
but always 42 but treated 139
but remain 100 but forced 54
but carrying 96 but crossing 57
but entering 222 but further 87
