being and takes permanent possession 41
but its finer particles suspended 44
but not under uniformly available 42
but they found themselves powerless 78
but they often sacrifice themselves 119
but they still continued obstinate 56
but they still flattered themselves 54
but was never officially presented 45
but was never thoroughly convinced 375
