zeal approaching the zeal 284
zeal displayed by all 73
zeal displayed by him 377
zeal displayed by his 102
zeal displayed by our 46
zeal displayed by them 93
zeal displayed by this 61
zeal displayed by you 51
zeal displayed in his 61
zeal displayed in this 44
zeal displayed on this 40
zeal prevailed on both 82
