zealots of either are 81
zealous in action and 61
zealous in pushing his 42
zealous in rooting out 66
zealous in seeking and 41
zealous in seeking out 96
zealous in serving god 64
zealous in serving his 70
zealous in working for 63
zealous to carry out 95
zealous to point out 55
zealous to prove that 123
zealous to seize and 44
zealous to serve god 46
zealous to serve him 79
zealous to serve his 98
zealous to serve them 86
zealous to serve you 44
zealous to slaying for 70
