obdurate sadducee who 114
obedient children and 440
obedient children are 190
obedient children may 57
obedient children that 47
obedient children they 66
obedient children who 451
obedient children with 73
obedient citizens and 110
obedient citizens who 114
obedient communion with 45
obedient creatures who 41
obedient daughter and 1160
obedient daughter she 73
obedient daughter that 117
obedient daughter who 189
obedient elements had 154
obedient respects and 63
obedient servants and 617
obedient servants are 85
obedient servants for 62
obedient servants who 303
obedient soldiers and 122
obedient soldiers who 76
obedient students who 51
obedient subjects and 710
obedient subjects are 117
obedient subjects for 71
obedient subjects than 156
obedient subjects that 46
obedient subjects was 40
obedient subjects who 307
obedient subjects with 57
obituary articles and 46
obituary declared that 52
obituary mentioned his 40
obituary mentioned that 189
obituary observed that 220
obituary prepared for 42
obituary recalled that 93
obituary recorded that 109
obituary reported that 678
obituary suggests that 143
objected bitterly and 46
objected bitterly that 40
objected rebellion and 61
objected violently and 220
objection advanced was 124
objection commonly lying 70
objection compared with 43
objection concedes that 169
objection concerning this 80
objection connects with 67
objection contends that 397
objection involves two 42
objection presumes that 109
objection probably was 54
objection promptly and 52
objection provided for 122
objection provided that 433
objection provided they 40
objection remained that 110
objection requires that 449
objection seriously and 65
objection specifying that 123
objection suggests that 982
objection supposes that 1040
objection supposes this 63
objection therefore can 112
objection therefore does 76
objection therefore was 52
objection whatever can 109
objection whatever that 145
objection whatever was 381
objector believes that 115
objector contends that 192
objector declares that 59
objector suggests that 136
objector supposes that 68
oblations intended for 87
obligate anaerobes and 1315
obligate anaerobes are 1251
obligate anaerobes can 385
obligate anaerobes may 160
obligate anaerobes that 1458
obligate carriers and 244
obligate carriers for 131
obligate parasite and 263
obligate parasite can 122
obligate parasite that 536
obligate parasite with 60
obligate pathogens and 181
obligate yourself for 76
obligingly complied with 271
obligingly declared that 165
obligingly escorted them 82
obligingly followed her 52
obligingly informed him 52
obligingly informed that 117
obligingly obtained for 117
obligingly prepared for 94
obligingly procured for 93
obligingly proposed that 118
obligingly provided for 106
obligingly provided him 85
obligingly provided them 67
obligingly provided with 41
obligingly reported that 89
obligingly supplied him 82
obligingly supplied them 57
oblivious transfer and 98
obnoxious doctrine was 90
obnoxious governor was 50
obnoxious minister was 156
obnoxious nobleman had 84
obnoxious officers and 48
obnoxious pamphlet was 98
obnoxious passenger was 46
obnoxious practice was 46
obnoxious printers and 50
obnoxious provision was 96
obnoxious statutes and 50
observed activity and 494
observed activity can 75
observed activity for 160
observed activity may 79
observed activity was 503
observed activity with 125
observed admiringly that 47
observed alderman van 106
observed altitude and 548
observed altitude for 434
observed altitude was 289
observed annually and 51
observed annually for 116
observed annually with 68
observed anywhere but 45
observed anywhere near 40
observed associating with 197
observed astutely that 330
observed averages for 249
observed behaviors and 2158
observed behaviors are 1432
observed behaviors can 326
observed behaviors for 180
observed behaviors may 288
observed behaviors that 1592
observed behaviors with 227
observed benefits are 105
observed bitterly that 963
observed brighter than 50
observed broadening and 106
observed candidly that 96
observed capacity for 158
observed casually that 564
observed celibacy and 96
observed chemical and 415
observed children and 546
observed children being 44
observed children for 99
observed children using 241
observed children who 1078
observed children with 526
observed clinical and 378
observed clusters are 127
observed coincide with 83
observed coinciding with 72
observed combined with 76
observed commonly and 42
observed compared with 2727
observed concerning all 47
observed concerning any 50
observed concerning god 97
observed concerning him 102
observed concerning his 303
observed concerning its 54
observed concerning our 102
observed concerning that 146
observed concerning them 703
observed concerning this 1185
observed condition and 123
observed condition that 198
observed contacts with 46
observed contrast and 45
observed conversing with 91
observed copulating with 154
observed cultural and 110
observed currents and 299
observed currents are 374
observed declines are 48
observed decreases with 100
observed deficits and 98
observed deficits are 194
observed deviations and 197
observed deviations are 779
observed deviations can 175
observed deviations for 491
observed deviations may 165
observed direction and 201
observed directly and 1866
observed directly are 138
observed directly but 1158
observed directly for 334
observed directly nor 49
observed directly that 293
observed directly using 266
observed directly with 1335
observed distance and 271
observed dynamics and 67
observed dynamics are 186
observed eclipses and 147
observed economic and 208
observed electric and 138
observed electron and 127
observed electron with 134
observed elements and 154
observed elements are 117
observed elongation and 94
observed emeralds are 240
observed emissions are 153
observed energies and 237
observed energies are 202
observed energies for 123
observed entities and 178
observed entities are 98
observed evidence and 292
observed evidence for 684
observed evidence that 1108
observed examples and 176
observed examples are 161
observed expansion and 124
observed failures and 247
observed failures are 121
observed families who 40
observed families with 51
observed firsthand and 144
observed firsthand how 269
observed firsthand that 495
observed formerly that 192
observed fragment ions 255
observed galaxies and 149
observed galaxies are 114
observed gloomily that 361
observed increased with 61
observed increases and 108
observed increases are 264
observed increases with 312
observed indicate that 1356
observed indicating that 4434
observed inflation and 155
observed infrared and 250
observed initially and 118
observed initially for 47
observed initially that 278
observed initially was 51
observed initially with 91
observed instance may 44
observed isotropy and 42
observed kinetics and 223
observed kinetics are 347
observed kinetics can 54
observed kinetics for 140
observed latitude and 414
observed latitude was 2168
observed lawrence and 125
observed lifetime and 77
observed likewise that 539
observed locations and 132
observed longitude was 55
observed magnetic and 182
observed minutely all 84
observed minutely and 116
observed mobility and 56
observed movement and 261
observed movement was 121
observed mutations are 160
observed observed that 67
