easily divides itself into three 52
eight hundred copies were sold 67
eight thousand copies have been 79
eight thousand copies were sold 126
every african empire from time 61
every british vessel coming from 86
every citizen should have some 81
every country should make their 82
every eminent person must fall 201
every neutral vessel coming from 132
every private family must brew 120
every student should have some 93
every unhappy person whom fate 70
