keeping and 41 killing gun 111
knowing how 52 knowing that 318
knowing are 140 knowing any 120
knowing not 120 knowing any 187
known had 71 known has 92
known his 177 known has 55
known was 41 known was 602
known one 137 known any 407
known any 445 knows are 41
knows his 41 knows how 44
knows that 171 knows this 44
knows death 225 knows bad 80
knows oak 104 knows age 46
knows has 62 knows any 100
knows not 109 knows any 108
